timestamp,git_sha,config_hash,model,dataset,family,corruption,severity,conf_thresh,seed,precision,recall,f1,map50,map50_95,recall_small,recall_medium,recall_large,n_gt,n_gt_small,n_gt_medium,n_gt_large,tp,fp
2026-08-08T11:10:45.123355+00:00,8f3c087,44ab694de883,rtdetr,heridal,wildfire,smoke_haze,1,0.65,20260707,0.8846153846153846,0.7507418397626113,0.8121990369181381,0.8166032690572218,0.528464547503832,0.8,0.7492354740061162,0.8,337,5,327,5,253,33
2026-08-08T11:14:17.137368+00:00,8f3c087,44ab694de883,rtdetr,heridal,wildfire,smoke_haze,2,0.65,20260707,0.9177489177489178,0.629080118694362,0.7464788732394366,0.7639737792644706,0.47802613559140905,0.4,0.6330275229357798,0.6,337,5,327,5,212,19
2026-08-08T11:17:39.678509+00:00,8f3c087,44ab694de883,rtdetr,heridal,wildfire,smoke_haze,3,0.65,20260707,0.9152542372881356,0.32047477744807124,0.47472527472527476,0.5273713417465561,0.3102123522596562,0.0,0.3241590214067278,0.4,337,5,327,5,108,10
2026-08-08T11:21:13.375476+00:00,8f3c087,44ab694de883,rtdetr,heridal,wildfire,fire_warm_tint,1,0.65,20260707,0.8454545454545455,0.5519287833827893,0.6678635547576302,0.6443846162386978,0.4200736040916507,0.6,0.5504587155963303,0.6,337,5,327,5,186,34
2026-08-08T11:24:43.184717+00:00,8f3c087,44ab694de883,rtdetr,heridal,wildfire,fire_warm_tint,2,0.65,20260707,0.9069767441860465,0.2314540059347181,0.3687943262411347,0.32383086452971144,0.19864730744607745,0.4,0.22935779816513763,0.2,337,5,327,5,78,8
2026-08-08T11:28:16.481248+00:00,8f3c087,44ab694de883,rtdetr,heridal,wildfire,fire_warm_tint,3,0.65,20260707,0.8055555555555556,0.08605341246290801,0.15549597855227884,0.16524277715469918,0.0937581133773834,0.0,0.08868501529051988,0.0,337,5,327,5,29,7
2026-08-08T11:31:41.864591+00:00,8f3c087,44ab694de883,rtdetr,heridal,storm,rain_streaks,1,0.65,20260707,0.8972332015810277,0.6735905044510386,0.7694915254237288,0.7587287931088198,0.4471219139402396,0.4,0.6758409785932722,0.8,337,5,327,5,227,26
2026-08-08T11:35:08.405014+00:00,8f3c087,44ab694de883,rtdetr,heridal,storm,rain_streaks,2,0.65,20260707,0.8390804597701149,0.2166172106824926,0.3443396226415094,0.49654414901510974,0.20405203833961222,0.0,0.21406727828746178,0.6,337,5,327,5,73,14
2026-08-08T11:38:42.117457+00:00,8f3c087,44ab694de883,rtdetr,heridal,storm,rain_streaks,3,0.65,20260707,0.5,0.002967359050445104,0.0058997050147492625,0.037399626317854984,0.01219070958499624,0.0,0.0030581039755351682,0.0,337,5,327,5,1,1
2026-08-08T11:42:15.897223+00:00,8f3c087,44ab694de883,rtdetr,heridal,storm,motion_blur,1,0.65,20260707,0.5,0.002967359050445104,0.0058997050147492625,0.012488479008635497,0.003734161458832911,0.0,0.0030581039755351682,0.0,337,5,327,5,1,1
2026-08-08T11:45:50.249393+00:00,8f3c087,44ab694de883,rtdetr,heridal,storm,motion_blur,2,0.65,20260707,0.0,0.0,0.0,0.0033003300330033,0.0003320444104650706,0.0,0.0,0.0,337,5,327,5,0,0
2026-08-08T11:49:18.184012+00:00,8f3c087,44ab694de883,rtdetr,heridal,storm,motion_blur,3,0.65,20260707,0.0,0.0,0.0,1.639236771359255e-05,2.3836721171494735e-06,0.0,0.0,0.0,337,5,327,5,0,0
2026-08-08T11:52:54.930522+00:00,8f3c087,44ab694de883,rtdetr,heridal,storm,low_light,1,0.65,20260707,0.0,0.0,0.0,0.0006188118811881188,0.0003712871287128713,0.0,0.0,0.0,337,5,327,5,0,0
2026-08-08T11:56:34.023257+00:00,8f3c087,44ab694de883,rtdetr,heridal,storm,low_light,2,0.65,20260707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337,5,327,5,0,0
2026-08-08T12:00:14.694409+00:00,8f3c087,44ab694de883,rtdetr,heridal,storm,low_light,3,0.65,20260707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337,5,327,5,0,0
2026-08-08T12:03:47.947616+00:00,8f3c087,44ab694de883,rtdetr,heridal,earthquake,dust_haze,1,0.65,20260707,0.8811475409836066,0.6379821958456974,0.7401032702237522,0.7577385514257438,0.47827486588589874,0.6,0.6391437308868502,0.6,337,5,327,5,215,29
2026-08-08T12:07:20.828100+00:00,8f3c087,44ab694de883,rtdetr,heridal,earthquake,dust_haze,2,0.65,20260707,0.8359375,0.31750741839762614,0.46021505376344096,0.5043198533212809,0.30393156713571984,0.2,0.3180428134556575,0.4,337,5,327,5,107,21
2026-08-08T12:10:52.748056+00:00,8f3c087,44ab694de883,rtdetr,heridal,earthquake,dust_haze,3,0.65,20260707,0.8888888888888888,0.0712166172106825,0.13186813186813187,0.22008526409746534,0.11116217311523993,0.2,0.07033639143730887,0.0,337,5,327,5,24,3
2026-08-08T12:17:04.636014+00:00,8f3c087,44ab694de883,fasterrcnn,heridal,clean,clean,0,0.99,20260707,0.9028776978417267,0.744807121661721,0.816260162601626,0.7852734646032049,0.5176452332687996,0.8,0.7492354740061162,0.4,337,5,327,5,251,27
2026-08-08T12:21:56.379079+00:00,8f3c087,44ab694de883,fasterrcnn,heridal,flood,water_glare,1,0.99,20260707,0.8969465648854962,0.6973293768545994,0.7846410684474123,0.7422029264231704,0.486685644552655,0.8,0.7003058103975535,0.4,337,5,327,5,235,27
2026-08-08T12:27:04.745557+00:00,8f3c087,44ab694de883,fasterrcnn,heridal,flood,water_glare,2,0.99,20260707,0.9083969465648855,0.7062314540059347,0.7946577629382303,0.744596738328533,0.48948316366551803,0.6,0.7125382262996942,0.4,337,5,327,5,238,24
2026-08-08T12:32:25.653616+00:00,8f3c087,44ab694de883,fasterrcnn,heridal,flood,water_glare,3,0.99,20260707,0.8961038961038961,0.6142433234421365,0.7288732394366197,0.6614838218518798,0.4253050575145086,0.8,0.6146788990825688,0.4,337,5,327,5,207,24
2026-08-08T12:36:22.962287+00:00,8f3c087,44ab694de883,fasterrcnn,heridal,flood,turbidity_cast,1,0.99,20260707,0.9061224489795918,0.658753709198813,0.7628865979381443,0.7247171969554241,0.4695141060998716,0.6,0.6636085626911316,0.4,337,5,327,5,222,23
2026-08-08T12:40:23.640814+00:00,8f3c087,44ab694de883,fasterrcnn,heridal,flood,turbidity_cast,2,0.99,20260707,0.8985507246376812,0.36795252225519287,0.5221052631578946,0.5123975312663999,0.33583698444842214,0.0,0.37920489296636084,0.0,337,5,327,5,124,14
2026-08-08T12:44:27.110115+00:00,8f3c087,44ab694de883,fasterrcnn,heridal,flood,turbidity_cast,3,0.99,20260707,0.8888888888888888,0.02373887240356083,0.04624277456647399,0.09984612701035522,0.06901551087205061,0.0,0.024464831804281346,0.0,337,5,327,5,8,1
2026-08-08T12:51:06.683555+00:00,8f3c087,44ab694de883,fasterrcnn,heridal,flood,inundation,1,0.99,20260707,0.9011406844106464,0.7032640949554896,0.79,0.7591888395847098,0.4967690741548836,0.8,0.7064220183486238,0.4,337,5,327,5,237,26
2026-08-08T12:57:27.984256+00:00,8f3c087,44ab694de883,fasterrcnn,heridal,flood,inundation,2,0.99,20260707,0.9205607476635514,0.5845697329376854,0.7150635208711433,0.6742213055088134,0.41693635415929553,0.6,0.5871559633027523,0.4,337,5,327,5,197,17
2026-08-08T13:04:02.327303+00:00,8f3c087,44ab694de883,fasterrcnn,heridal,flood,inundation,3,0.99,20260707,0.9016393442622951,0.3264094955489614,0.4793028322440087,0.38984473114056406,0.24626447645959135,0.2,0.3333333333333333,0.0,337,5,327,5,110,12
2026-08-08T13:07:49.388121+00:00,8f3c087,44ab694de883,fasterrcnn,heridal,wildfire,smoke_haze,1,0.99,20260707,0.9043824701195219,0.6735905044510386,0.7721088435374149,0.7317625003457412,0.47631792062851697,0.8,0.6758409785932722,0.4,337,5,327,5,227,24
2026-08-08T13:11:37.443129+00:00,8f3c087,44ab694de883,fasterrcnn,heridal,wildfire,smoke_haze,2,0.99,20260707,0.9347826086956522,0.5103857566765578,0.6602687140115163,0.5945747584013015,0.4021154236394695,0.2,0.5198776758409785,0.2,337,5,327,5,172,12
2026-08-08T13:15:21.366233+00:00,8f3c087,44ab694de883,fasterrcnn,heridal,wildfire,smoke_haze,3,0.99,20260707,0.9433962264150944,0.14836795252225518,0.2564102564102564,0.30082220458784464,0.20434410012396761,0.0,0.1529051987767584,0.0,337,5,327,5,50,3
2026-08-08T13:19:21.210838+00:00,8f3c087,44ab694de883,fasterrcnn,heridal,wildfire,fire_warm_tint,1,0.99,20260707,0.8968253968253969,0.6706231454005934,0.767402376910017,0.7172061953238641,0.4656929540119553,0.6,0.6758409785932722,0.4,337,5,327,5,226,26
2026-08-08T13:23:18.907394+00:00,8f3c087,44ab694de883,fasterrcnn,heridal,wildfire,fire_warm_tint,2,0.99,20260707,0.8930232558139535,0.56973293768546,0.6956521739130433,0.6315116897202148,0.4072451764355029,0.6,0.5718654434250765,0.4,337,5,327,5,192,23
2026-08-08T13:27:18.824517+00:00,8f3c087,44ab694de883,fasterrcnn,heridal,wildfire,fire_warm_tint,3,0.99,20260707,0.8940397350993378,0.40059347181008903,0.5532786885245902,0.47724231510829335,0.3226644598223444,0.2,0.40672782874617736,0.2,337,5,327,5,135,16
2026-08-08T13:30:59.878589+00:00,8f3c087,44ab694de883,fasterrcnn,heridal,storm,rain_streaks,1,0.99,20260707,0.8795180722891566,0.6498516320474778,0.7474402730375427,0.7284761317919345,0.4709481834345662,0.4,0.6574923547400612,0.4,337,5,327,5,219,30
2026-08-08T13:34:47.997579+00:00,8f3c087,44ab694de883,fasterrcnn,heridal,storm,rain_streaks,2,0.99,20260707,0.891566265060241,0.2195845697329377,0.35238095238095235,0.35323083335184247,0.18178842747487883,0.0,0.22629969418960244,0.0,337,5,327,5,74,9
2026-08-08T13:38:55.063320+00:00,8f3c087,44ab694de883,fasterrcnn,heridal,storm,rain_streaks,3,0.99,20260707,1.0,0.002967359050445104,0.005917159763313609,0.02327375594702327,0.010106724958210104,0.0,0.0030581039755351682,0.0,337,5,327,5,1,0
2026-08-08T13:43:01.119773+00:00,8f3c087,44ab694de883,fasterrcnn,heridal,storm,motion_blur,1,0.99,20260707,0.5,0.01483679525222552,0.028818443804034585,0.029490806223479493,0.010235999790455237,0.0,0.01529051987767584,0.0,337,5,327,5,5,5
2026-08-08T13:47:02.646992+00:00,8f3c087,44ab694de883,fasterrcnn,heridal,storm,motion_blur,2,0.99,20260707,0.0,0.0,0.0,0.0049504950495049506,0.0009900990099009901,0.0,0.0,0.0,337,5,327,5,0,1
2026-08-08T13:51:07.478700+00:00,8f3c087,44ab694de883,fasterrcnn,heridal,storm,motion_blur,3,0.99,20260707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337,5,327,5,0,0
2026-08-08T13:55:57.495031+00:00,8f3c087,44ab694de883,fasterrcnn,heridal,storm,low_light,1,0.99,20260707,0.8172043010752689,0.45103857566765576,0.5812619502868069,0.5366402678037827,0.3257831011062421,0.0,0.4617737003058104,0.2,337,5,327,5,152,34
2026-08-08T14:00:50.929615+00:00,8f3c087,44ab694de883,fasterrcnn,heridal,storm,low_light,2,0.99,20260707,0.8222222222222222,0.10979228486646884,0.193717277486911,0.17552384890835596,0.09427562983317264,0.0,0.11009174311926606,0.2,337,5,327,5,37,8
2026-08-08T14:05:51.325998+00:00,8f3c087,44ab694de883,fasterrcnn,heridal,storm,low_light,3,0.99,20260707,0.0,0.0,0.0,0.0099009900990099,0.007920792079207917,0.0,0.0,0.0,337,5,327,5,0,0
2026-08-08T14:10:02.915176+00:00,8f3c087,44ab694de883,fasterrcnn,heridal,earthquake,dust_haze,1,0.99,20260707,0.9017857142857143,0.599406528189911,0.7201426024955436,0.6648111915689053,0.43898357380489467,0.6,0.6024464831804281,0.4,337,5,327,5,202,22
2026-08-08T14:14:16.969029+00:00,8f3c087,44ab694de883,fasterrcnn,heridal,earthquake,dust_haze,2,0.99,20260707,0.90625,0.34421364985163205,0.4989247311827958,0.46933458698419644,0.3056826910661965,0.4,0.3425076452599388,0.4,337,5,327,5,116,12
2026-08-08T14:18:25.495843+00:00,8f3c087,44ab694de883,fasterrcnn,heridal,earthquake,dust_haze,3,0.99,20260707,0.9428571428571428,0.09792284866468842,0.1774193548387097,0.2084185377063052,0.1345763335429499,0.0,0.10091743119266056,0.0,337,5,327,5,33,2
2026-08-08T14:19:42.510053+00:00,8f3c087,44ab694de883,yolo11,sard,clean,clean,0,0.3,20260707,0.9550342130987293,0.8906107566089334,0.9216981132075471,0.9276509433553408,0.6010415418178771,0.6645161290322581,0.9239543726235742,0.9477124183006536,1097,155,789,153,977,46
2026-08-08T14:20:30.352054+00:00,8f3c087,44ab694de883,yolo11,sard,flood,water_glare,1,0.3,20260707,0.8928909952606635,0.8587055606198724,0.8754646840148698,0.882801427951079,0.5647367194216781,0.6258064516129033,0.8922686945500634,0.9215686274509803,1097,155,789,153,942,113
2026-08-08T14:21:17.161944+00:00,8f3c087,44ab694de883,yolo11,sard,flood,water_glare,2,0.3,20260707,0.8611650485436894,0.8085688240656336,0.8340385519511049,0.8361672053015948,0.5057090987677724,0.5548387096774193,0.8390367553865653,0.9084967320261438,1097,155,789,153,887,143
2026-08-08T14:22:08.496833+00:00,8f3c087,44ab694de883,yolo11,sard,flood,water_glare,3,0.3,20260707,0.7826552462526767,0.6663628076572471,0.7198424421467258,0.6860366712377569,0.3883881131501118,0.4838709677419355,0.688212927756654,0.738562091503268,1097,155,789,153,731,203
2026-08-08T14:23:01.327300+00:00,8f3c087,44ab694de883,yolo11,sard,flood,turbidity_cast,1,0.3,20260707,0.9593406593406594,0.7958067456700091,0.8699551569506726,0.8830574611744512,0.5472769693014482,0.5096774193548387,0.8390367553865653,0.8627450980392157,1097,155,789,153,873,37
2026-08-08T14:23:49.979555+00:00,8f3c087,44ab694de883,yolo11,sard,flood,turbidity_cast,2,0.3,20260707,0.9474474474474475,0.5752051048313582,0.7158252977878615,0.7564121166767805,0.4182518129257002,0.36774193548387096,0.6223067173637515,0.5424836601307189,1097,155,789,153,631,35
2026-08-08T14:24:37.396998+00:00,8f3c087,44ab694de883,yolo11,sard,flood,turbidity_cast,3,0.3,20260707,0.9502262443438914,0.19143117593436645,0.3186646433990895,0.4080606195881462,0.20522585470433258,0.1032258064516129,0.229404309252218,0.08496732026143791,1097,155,789,153,210,11
2026-08-08T14:25:35.044949+00:00,8f3c087,44ab694de883,yolo11,sard,flood,inundation,1,0.3,20260707,0.9516129032258065,0.8605287146763901,0.9037817137386309,0.9067736486285419,0.5641245074435738,0.6,0.8960709759188846,0.9411764705882353,1097,155,789,153,944,48
2026-08-08T14:26:28.594618+00:00,8f3c087,44ab694de883,yolo11,sard,flood,inundation,2,0.3,20260707,0.9251700680272109,0.7438468550592525,0.8246589186457808,0.815506914195258,0.4856109278889433,0.5548387096774193,0.7731305449936628,0.7843137254901961,1097,155,789,153,816,66
2026-08-08T14:27:25.268672+00:00,8f3c087,44ab694de883,yolo11,sard,flood,inundation,3,0.3,20260707,0.880064829821718,0.4949863263445761,0.6336056009334889,0.5751056423393818,0.3025143855109575,0.32903225806451614,0.5335868187579215,0.46405228758169936,1097,155,789,153,543,74
2026-08-08T14:28:12.829430+00:00,8f3c087,44ab694de883,yolo11,sard,wildfire,smoke_haze,1,0.3,20260707,0.9437367303609342,0.8103919781221514,0.8719960765080922,0.8817196265981304,0.5444802878383018,0.567741935483871,0.8453738910012675,0.8758169934640523,1097,155,789,153,889,53
2026-08-08T14:28:54.467602+00:00,8f3c087,44ab694de883,yolo11,sard,wildfire,smoke_haze,2,0.3,20260707,0.9408740359897172,0.6672743846855059,0.7808,0.7869820971833547,0.4529611476594839,0.45806451612903226,0.6996197718631179,0.7124183006535948,1097,155,789,153,732,46
2026-08-08T14:29:38.030094+00:00,8f3c087,44ab694de883,yolo11,sard,wildfire,smoke_haze,3,0.3,20260707,0.9366812227074236,0.3910665451230629,0.5517684887459807,0.5727925518284775,0.29652441306380056,0.27741935483870966,0.4207858048162231,0.35294117647058826,1097,155,789,153,429,29
2026-08-08T14:30:25.243353+00:00,8f3c087,44ab694de883,yolo11,sard,wildfire,fire_warm_tint,1,0.3,20260707,0.9617834394904459,0.6882406563354604,0.8023379383634432,0.8246857176232881,0.4819832443621521,0.49032258064516127,0.7084917617237009,0.7843137254901961,1097,155,789,153,755,30
2026-08-08T14:31:09.021412+00:00,8f3c087,44ab694de883,yolo11,sard,wildfire,fire_warm_tint,2,0.3,20260707,0.947075208913649,0.3099361896080219,0.4670329670329671,0.4995374945971293,0.27489896372087874,0.2709677419354839,0.3333333333333333,0.22875816993464052,1097,155,789,153,340,19
2026-08-08T14:31:50.590801+00:00,8f3c087,44ab694de883,yolo11,sard,wildfire,fire_warm_tint,3,0.3,20260707,0.9316239316239316,0.09936189608021878,0.17957166392092258,0.22180091387328726,0.11616160962404726,0.1032258064516129,0.11660329531051965,0.006535947712418301,1097,155,789,153,109,8
2026-08-08T14:32:32.551469+00:00,8f3c087,44ab694de883,yolo11,sard,storm,rain_streaks,1,0.3,20260707,0.958904109589041,0.8933454876937101,0.9249646059462009,0.9273442243982866,0.6018190702501763,0.6645161290322581,0.9277566539923955,0.9477124183006536,1097,155,789,153,980,42
